?x <http://www.wikidata.org/prop/direct/P3342>/(<http://www.wikidata.org/prop/direct/P279>)* ?y
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P249>)* ?y
?x (<http://www.wikidata.org/prop/direct/P279>)*/<http://www.wikidata.org/prop/direct/P425> ?y
?x <http://www.wikidata.org/prop/direct/P159>/(<http://www.wikidata.org/prop/direct/P131>)* ?y
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P641>)* ?y
?x ((((<http://www.wikidata.org/prop/direct/P279>/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279> ?y
?x (((<http://www.wikidata.org/prop/direct/P279>/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279> ?y
?x (<http://www.wikidata.org/prop/direct/P361>)*/<http://www.wikidata.org/prop/direct/P17> ?y
?x <http://www.wikidata.org/prop/direct/P2868>/(<http://www.wikidata.org/prop/direct/P279>)* ?y
?x ((((<http://www.wikidata.org/prop/direct/P31>/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279> ?x
?x ((((<http://www.wikidata.org/prop/direct/P279>/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279> ?x
?x ((<http://www.wikidata.org/prop/direct/P279>/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279> ?y
?x <http://www.wikidata.org/prop/direct/P166>/(<http://www.wikidata.org/prop/direct/P31>)* ?y
?x <http://www.wikidata.org/prop/direct/P166>/(<http://www.wikidata.org/prop/direct/P31>)? ?y
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)? ?y
?x <http://www.wikidata.org/prop/direct/P170>/(<http://www.wikidata.org/prop/direct/P279>)* ?y
?x <http://www.wikidata.org/prop/direct/P170>/(<http://www.wikidata.org/prop/direct/P1647>)* ?y
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)+ ?y
?x (<http://www.wikidata.org/prop/direct/P27>/<http://www.wikidata.org/prop/direct/P31>)/(<http://www.wikidata.org/prop/direct/P279>)* ?y
?x <http://www.wikidata.org/prop/direct/P195>/(<%http://www.wikidata.org/prop/direct/P361>)* ?y
?x <http://www.wikidata.org/prop/direct/P195>/(<%http://www.wikidata.org/prop/direct/P527>)* ?y
?x (((<http://www.wikidata.org/prop/direct/P279>/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279> ?x
?x <http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P576>)* ?y
?x (<http://www.wikidata.org/prop/direct/P31>)+/(<http://www.wikidata.org/prop/direct/P279>)+ ?y
?x (<%http://www.wikidata.org/prop/direct/P31>)?/(<http://www.wikidata.org/prop/direct/P279>)+ ?y
?x (<http://www.wikidata.org/prop/direct/P19>/(<http://www.wikidata.org/prop/direct/P276>)?)/(<http://www.wikidata.org/prop/direct/P131>)+ ?y
?x (<http://www.wikidata.org/prop/direct/P31>/<http://www.wikidata.org/prop/direct/P31>)/(<http://www.wikidata.org/prop/direct/P31>)+ ?x
?x (<http://www.wikidata.org/prop/direct/P31>/<http://www.wikidata.org/prop/direct/P31>)/(<http://www.wikidata.org/prop/direct/P31>)+ ?y
?x ((<http://www.wikidata.org/prop/direct/P31>/<http://www.wikidata.org/prop/direct/P31>)/<http://www.wikidata.org/prop/direct/P31>)/<http://www.wikidata.org/prop/direct/P31> ?y
?x <http://www.wikidata.org/prop/direct/P150>/(<http://www.wikidata.org/prop/direct/P131>)* ?y
?x (<http://www.wikidata.org/prop/direct/P279>/<http://www.wikidata.org/prop/direct/P279>)/<http://www.wikidata.org/prop/direct/P279> ?y
?x <http://www.wikidata.org/prop/direct/P527>/(<http://www.wikidata.org/prop/direct/P150>)* ?y
?x <http://www.wikidata.org/prop/direct/P19>/(<http://www.wikidata.org/prop/direct/P131>)* ?y
?x (<http://www.wikidata.org/prop/direct/P50>/(<http://www.wikidata.org/prop/direct/P279>)*)/<http://www.wikidata.org/prop/direct/P31> ?y
?x (<http://www.wikidata.org/prop/direct/P17>)*/<http://www.wikidata.org/prop/direct/P17> ?y
?x <http://www.wikidata.org/prop/direct/P421>/((<http://www.wikidata.org/prop/direct/P460>|<http://www.wikidata.org/prop/direct/P421>))* ?y
?x (((((((<http://www.wikidata.org/prop/direct/P279>/(<http://www.wikidata.org/prop/direct/P279>)?)/(<http://www.wikidata.org/prop/direct/P279>)?)/(<http://www.wikidata.org/prop/direct/P279>)?)/(<http://www.wikidata.org/prop/direct/P279>)?)/(<http://www.wikidata.org/prop/direct/P279>)?)/(<http://www.wikidata.org/prop/direct/P279>)?)/(<http://www.wikidata.org/prop/direct/P279>)?)/(<http://www.wikidata.org/prop/direct/P279>)? ?y
?x <http://www.wikidata.org/prop/direct/P108>/(<http://www.wikidata.org/prop/direct/P749>)* ?y
?x <http://www.wikidata.org/prop/direct/P194>/(<http://www.wikidata.org/prop/direct/P527>)? ?y
?x (<http://www.wikidata.org/prop/direct/P31>/(<http://www.wikidata.org/prop/direct/P279>)?)/(<http://www.wikidata.org/prop/direct/P279>)? ?y
?x (<http://www.wikidata.org/prop/direct/P31>|<http://www.wikidata.org/prop/direct/P279>)/<%http://www.wikidata.org/prop/direct/P31> ?y
?x <http://www.wikidata.org/prop/direct/P31>/(<%http://www.wikidata.org/prop/direct/P31>|<%http://www.wikidata.org/prop/direct/P279>) ?y
?x (<http://www.wikidata.org/prop/direct/P276>|<http://www.wikidata.org/prop/direct/P131>)/<http://www.wikidata.org/prop/direct/P17> ?y
